Event ID,LGA,Customers Interrupted,Ave Dur. (min),Reason
1570204,LAKE MACQUARIE,54,45,Environmental
1570743,PITTWATER,59,223.1480226,Environmental
1571588,BANKSTOWN,880,106,Equipment fault
1572549,DUNGOG,137,82.95620438,Environmental
1573675,CESSNOCK,954,96.89098532,Equipment fault
1574487,CANTERBURY,732,93,Equipment fault
1574495,PITTWATER,1541,69,Environmental
1574502,PITTWATER,141,155,Environmental
1539233,WYONG,1703,118.1949501,Equipment fault
1543365,GOSFORD,323,46.07425181,Environmental
1544551,KOGARAH,59,72.96271186,Equipment fault
1545323,BANKSTOWN,824,85.20727273,Equipment fault
1546558,MAITLAND,870,45.32183908,Equipment fault
1549542,KOGARAH,92,20,Equipment fault
1553031,WOOLLAHRA,82,150,Third party
1553192,PITTWATER,56,25.5,Environmental
1557242,KU-RING-GAI,64,95,Environmental
1558705,NEWCASTLE,56,44.03333333,Environmental
1559363,WYONG,80,146.325,Environmental
1560771,RYDE,90,147.85,Equipment fault
1560832,WAVERLEY,119,423.5462185,Equipment fault
1561324,SUTHERLAND,6320,10.66007593,Operating fault
1562232,LAKE MACQUARIE,1459,69.37080192,Equipment fault
1515798,WAVERLEY,149,67.9,Environmental
1515821,SUTHERLAND,7136,29,Environmental
1516150,KU-RING-GAI,73,311.690411,Equipment fault
1519816,SUTHERLAND,2416,35.43181818,Equipment fault
1519834,KU-RING-GAI,677,68.15929204,Environmental
1520949,SUTHERLAND,85,85.58333333,Third party
1522064,LANE COVE,1573,56.7203551,Environmental
1523626,STRATHFIELD,98,23.88333333,Third party
1529531,HORNSBY,1279,109.4386239,Equipment fault
1531575,CANTERBURY,61,12,Vandalism
1531245,AUBURN,1424,89,Equipment fault
1534961,MARRICKVILLE,60,108.3833333,Equipment fault
1536066,GOSFORD,1197,74.57226399,Equipment fault
1537565,HORNSBY,536,78.65298507,Equipment fault
1494446,WARRINGAH,63,59.33333333,Environmental
1496165,RYDE,70,47.13888889,Equipment fault
1496535,SUTHERLAND,86,39.51666667,Equipment fault
1504190,WYONG,93,74.58510638,Environmental
1505973,SUTHERLAND,55,317.8893939,Environmental
1507182,BOTANY,652,124.7068702,Equipment fault
1507350,LAKE MACQUARIE,1917,46,Environmental
1507980,GOSFORD,1027,87.96884129,Equipment fault
1509624,SYDNEY,2444,2.175009553,Operating fault
1509576,SYDNEY,152,60,Operating fault
1509731,BOTANY,1580,74.50695322,Equipment fault
1510213,WYONG,1059,68.41643059,Equipment fault
1510531,WILLOUGHBY,88,95,Environmental
1510830,KU-RING-GAI,1158,91,Equipment fault
1513052,WYONG,707,17.05649718,Third party
1514336,KU-RING-GAI,119,103,Environmental
1515003,LAKE MACQUARIE,85,36,Environmental
1475673,WARRINGAH,1318,105.7477273,Environmental
1477777,MOSMAN,71,37.16666667,Equipment fault
1480542,BANKSTOWN,75,79,Third party
1481591,PITTWATER,68,108.0333333,Equipment fault
1481940,GOSFORD,59,379,Third party
1483734,DRUMMOYNE,1138,62,Equipment fault
1484320,PITTWATER,86,78.4,Equipment fault
1484378,GOSFORD,1124,158.0373665,Environmental
1487975,WOOLLAHRA,83,42,Environmental
1493236,ASHFIELD,62,245,Equipment fault
1449600,RYDE,141,127.8951049,Equipment fault
1452143,KU-RING-GAI,1220,133.9230139,Environmental
1455775,CANTERBURY,2070,108.8847637,Equipment fault
1456006,RYDE,69,163.8702899,Equipment fault
1456441,BANKSTOWN,82,89.48333333,Equipment fault
1458624,WYONG,467,126.1648822,Environmental
1459560,SOUTH SYDNEY,101,66.8,Environmental
1463358,WYONG,318,144.9245283,Environmental
1464057,ROCKDALE,56,210.3779762,Equipment fault
1466726,AUBURN,80,723,Third party
1467923,CESSNOCK,1062,74.52067669,Equipment fault
1471686,HORNSBY,51,176.4117647,Equipment fault
1471888,HORNSBY,79,589.4666667,Environmental
1472551,WILLOUGHBY,158,129,Equipment fault
1472631,WILLOUGHBY,92,582.9666667,Environmental
1473495,LAKE MACQUARIE,95,98,Environmental
1427447,BANKSTOWN,1503,140.1229236,Environmental
1427954,HURSTVILLE,732,75,Environmental
1428949,MOSMAN,2347,102.525085,Equipment fault
1430879,HORNSBY,1570,144.5237492,Equipment fault
1434537,MUSWELLBROOK,705,122.9191489,Equipment fault
1434724,WYONG,873,90.94387171,Equipment fault
1434802,LAKE MACQUARIE,1063,109.9915651,Equipment fault
1437230,NEWCASTLE,151,99.06666667,Lightning
1439531,SCONE,266,5,Operating fault
1439800,DRUMMOYNE,81,230.5022634,Environmental
1439871,RYDE,100,353,Equipment fault
1441879,WARRINGAH,821,46,Environmental
1442275,RYDE,211,204.8957346,Equipment fault
1442374,LEICHHARDT,2429,159.6358025,Equipment fault
1444941,LAKE MACQUARIE,57,68,Equipment fault
1444978,NEWCASTLE,105,6,Equipment fault
1445446,HORNSBY,2983,58,Environmental
1446093,HORNSBY,1046,124.9751908,Equipment fault
1406098,ROCKDALE,64,86.36666667,Environmental
1406107,RYDE,210,44.93968254,Equipment fault
1406858,RANDWICK,113,82,Equipment fault
1412079,WARRINGAH,7153,81.25618227,Equipment fault
1412257,WAVERLEY,69,480.2318841,Cable dig
1412911,MOSMAN,124,180.7685484,Equipment fault
1416448,CANTERBURY,76,209,Third party
1420272,AUBURN,63,168.7,Third party
1422755,BOTANY,75,51.28571429,Equipment fault
1423053,RYDE,75,278,Environmental
1424770,ROCKDALE,1309,25.10313216,Third party
1719909,HORNSBY,87,47,Equipment fault
1721672,HURSTVILLE,60,77.26666667,Environmental
1722541,AUBURN,81,119.4,Environmental
1724231,HORNSBY,1021,107.6510264,Environmental
1728035,NORTH SYDNEY,92,63.33333333,Equipment fault
1729972,HORNSBY,79,97.23333333,Environmental
1744258,RYDE,738,8,Equipment fault
1753554,CANTERBURY,2886,76,Environmental
1753607,WYONG,1218,60,Environmental
1691820,LEICHHARDT,77,290,Equipment fault
1700000,NORTH SYDNEY,1866,86,Equipment fault
1701067,NORTH SYDNEY,129,298.0984496,Equipment fault
1709748,AUBURN,60,70,Equipment fault
1714912,SUTHERLAND,51,436.1833333,Environmental
1715099,LAKE MACQUARIE,67,69,Environmental
1716244,WAVERLEY,102,26,Environmental
1672190,LEICHHARDT,81,188.0666667,Equipment fault
1673707,BANKSTOWN,52,30,Equipment fault
1684000,WILLOUGHBY,59,120,Third party
1684254,RANDWICK,153,75,Equipment fault
1685771,MAITLAND,52,1429,Environmental
1663508,MAITLAND,875,52,Environmental
1664581,MANLY,2466,37,Environmental
1668987,RANDWICK,178,79.5505618,Equipment fault
1669800,LANE COVE,1615,105.3197279,Equipment fault
1629412,KU-RING-GAI,1027,113,Environmental
1632766,HORNSBY,276,96.7173913,Operating fault
1633073,WYONG,51,401.3833333,Environmental
1634116,SUTHERLAND,1851,686.4332793,Equipment fault
1636881,SCONE,462,180.2937365,Environmental
1639603,HORNSBY,56,444.5431548,Environmental
1649518,GOSFORD,979,106.6874362,Environmental
1652509,CESSNOCK,95,143.2105263,Equipment fault
1581350,SINGLETON,70,81.22535211,Environmental
1583428,KU-RING-GAI,605,226.7116969,Environmental
1583440,WYONG,2096,71.37553546,Environmental
1600369,GOSFORD,1028,48.61165049,Environmental
1613217,AUBURN,69,21,Third party
1624345,GOSFORD,58,136,Environmental
1624455,BANKSTOWN,747,59.97863818,Equipment fault
1564106,WILLOUGHBY,73,56,Third party
1565159,HORNSBY,69,171,Environmental
1539295,NEWCASTLE,143,244.0833333,Equipment fault
1540501,MARRICKVILLE,120,311,Equipment fault
1541536,CESSNOCK,1173,11,Equipment fault
1551894,BANKSTOWN,142,255,Equipment fault
1555294,SINGLETON,284,196.6315789,Environmental
1518623,MARRICKVILLE,115,199,Equipment fault
1531613,BANKSTOWN,82,175,Equipment fault
1532065,NEWCASTLE,457,23.84901532,Third party
1533288,SINGLETON,59,66.25,Environmental
1534667,WYONG,1266,83.95185478,Equipment fault
1507331,WYONG,292,165.869863,Environmental
1512270,NEWCASTLE,110,20,Equipment fault
1513852,WOOLLAHRA,95,230,Third party
1515388,HUNTERS HILL,1221,109,Equipment fault
1476061,KU-RING-GAI,54,209,Environmental
1486070,LAKE MACQUARIE,492,41,Environmental
1487540,BANKSTOWN,69,161,Equipment fault
1487624,ROCKDALE,59,123.4833333,Equipment fault
1489619,GOSFORD,1918,87.67899948,Equipment fault
1490398,HORNSBY,71,403.8,Equipment fault
1449847,GOSFORD,61,195.7377049,Equipment fault
1455822,CANTERBURY,68,961.0833333,Equipment fault
1455871,BANKSTOWN,52,413.2166667,Equipment fault
1457990,WYONG,974,56.18622222,Equipment fault
1458412,HUNTERS HILL,53,61.65,Environmental
1462058,SUTHERLAND,1182,2.810490694,Third party
1471305,HORNSBY,1131,195.0742706,Equipment fault
1431282,HORNSBY,186,104,Environmental
1433687,MANLY,97,88.48333333,Equipment fault
1434966,MAITLAND,73,107,Equipment fault
1435278,LAKE MACQUARIE,1083,93.84990792,Environmental
1435657,WILLOUGHBY,65,160.8166667,Equipment fault
1437816,HURSTVILLE,58,254,Environmental
1442536,MERRIWA,57,21.73333333,Equipment fault
1405769,RYDE,332,42,Equipment fault
1410826,GOSFORD,925,78.24108108,Environmental
1413044,GOSFORD,60,59,Equipment fault
1775695,STRATHFIELD,71,60,Third party
1777264,ASHFIELD,170,383.8235294,Equipment fault
1778479,CANTERBURY,80,66,Equipment fault
1778593,WOOLLAHRA,88,91,Third party
1720613,GOSFORD,68,45,Equipment fault
1720790,WYONG,1659,49.29879518,Equipment fault
1730974,HURSTVILLE,53,1303.983333,Equipment fault
1731199,WARRINGAH,1325,150.6779789,Equipment fault
1731411,GOSFORD,55,135.9166667,Environmental
1744547,GOSFORD,72,193,Environmental
1745333,RYDE,64,934.2166667,Equipment fault
1751540,KU-RING-GAI,684,50.77631579,Environmental
1762996,GOSFORD,852,82,Environmental
1757635,CANTERBURY,94,60,Equipment fault
1692530,MERRIWA,107,50.88785047,Equipment fault
1692916,BANKSTOWN,1882,67.13481953,Equipment fault
1693113,SUTHERLAND,52,255,Equipment fault
1698709,LAKE MACQUARIE,54,52,Equipment fault
1702800,WOOLLAHRA,106,47,Environmental
1707666,BANKSTOWN,74,363.9833333,Third party
1707855,KU-RING-GAI,1026,135.9027237,Equipment fault
1712154,WAVERLEY,67,41.41666667,Third party
1716753,CANTERBURY,72,194,Equipment fault
1671164,LAKE MACQUARIE,53,60,Equipment fault
1672078,WARRINGAH,88,155,Environmental
1675621,HURSTVILLE,2235,61.39991063,Equipment fault
1678914,WOOLLAHRA,2129,86.96538821,Equipment fault
1681467,RANDWICK,66,120,Environmental
1685471,KU-RING-GAI,65,1443,Environmental
1687856,LANE COVE,1582,60,Environmental
1688037,LAKE MACQUARIE,1246,74.69206095,Equipment fault
1688021,WILLOUGHBY,60,39.76666667,Environmental
1658265,WOOLLAHRA,368,180,Equipment fault
1664262,KU-RING-GAI,68,512.3913043,Equipment fault
1665707,CESSNOCK,724,210.9628647,Environmental
1668737,SUTHERLAND,1360,120.0213235,Equipment fault
1670319,HURSTVILLE,202,15,Environmental
1631771,KU-RING-GAI,51,76.4,Environmental
1645671,WYONG,386,181.9015544,Environmental
1650263,LAKE MACQUARIE,77,58,Environmental
1585026,HURSTVILLE,208,81,Equipment fault
1586032,LAKE MACQUARIE,843,85,Environmental
1594867,ROCKDALE,58,240.7666667,Environmental
1595138,NEWCASTLE,55,133.2166667,Equipment fault
1595563,GOSFORD,113,39,Equipment fault
1598921,MARRICKVILLE,89,176,Equipment fault
1603571,GOSFORD,1490,265.0583501,Equipment fault
1604521,SUTHERLAND,61,113,Equipment fault
1606165,KU-RING-GAI,1038,130.0981713,Environmental
1608065,NORTH SYDNEY,1308,43,Equipment fault
1614233,RANDWICK,53,190,Environmental
1625544,SUTHERLAND,1188,84.31228956,Equipment fault
1626183,KU-RING-GAI,64,212,Environmental
1562456,PORT STEPHENS,1737,63.52474108,Equipment fault
1570637,HORNSBY,81,343,Environmental
1575282,WYONG,76,38,Environmental
1545074,AUBURN,53,104.35,Third party
1545093,AUBURN,142,85.8943662,Equipment fault
1545965,GOSFORD,1036,138.0337838,Equipment fault
1550877,CANTERBURY,62,175.1,Equipment fault
1557588,KU-RING-GAI,133,554.247619,Environmental
1524369,GOSFORD,69,66,Environmental
1535115,WYONG,1213,51,Environmental
1537322,HORNSBY,1075,97.41395349,Equipment fault
1495153,LAKE MACQUARIE,62,262.5166667,Equipment fault
1498721,RANDWICK,71,39,Operating fault
1503673,RANDWICK,73,292,Equipment fault
1504202,GOSFORD,1767,100,Environmental
1479575,SOUTH SYDNEY,104,60.43333333,Environmental
1480828,KOGARAH,74,317.1,Equipment fault
1484159,ROCKDALE,81,136.0569106,Equipment fault
1486829,GOSFORD,1503,41,Environmental
1493611,SUTHERLAND,112,116,Equipment fault
1447151,RANDWICK,72,82.86111111,Equipment fault
1450205,WILLOUGHBY,69,62.27536232,Equipment fault
1450676,CESSNOCK,94,101.65,Environmental
1450864,AUBURN,54,97.18333333,Third party
1453096,CANTERBURY,2227,67.18951613,Equipment fault
1454505,GOSFORD,1023,126.9892473,Environmental
1456749,SOUTH SYDNEY,774,88,Equipment fault
1457989,SINGLETON,72,41,Equipment fault
1458566,HURSTVILLE,60,93.91111111,Environmental
1458668,RYDE,51,123.4666667,Equipment fault
1461658,GOSFORD,55,69.23333333,Environmental
1463219,NORTH SYDNEY,103,63,Equipment fault
1465538,WOOLLAHRA,162,459.225,Cable dig
1471215,WYONG,81,517.308642,Environmental
1472544,ROCKDALE,870,108.2652124,Third party
1474293,GOSFORD,79,471.4177215,Environmental
1430415,KU-RING-GAI,56,143.15,Equipment fault
1431029,RYDE,57,252.95,Equipment fault
1432986,CESSNOCK,550,7,Environmental
1434767,CESSNOCK,559,65.54025045,Equipment fault
1436435,ROCKDALE,191,94.54166667,Third party
1437289,BANKSTOWN,1786,118.991606,Equipment fault
1439702,WYONG,704,193.670922,Third party
1439790,HORNSBY,1341,128.947839,Equipment fault
1441218,MUSWELLBROOK,96,94,Third party
1443079,NORTH SYDNEY,62,175.85,Environmental
1443431,NORTH SYDNEY,98,490.0168367,Equipment fault
1446322,RYDE,155,136,Environmental
1411127,WILLOUGHBY,90,261.6,Equipment fault
1412295,CANTERBURY,97,116,Equipment fault
1416201,LAKE MACQUARIE,109,44,Environmental
1417126,HURSTVILLE,1932,100.6671835,Equipment fault
1417953,SUTHERLAND,64,83.81666667,Environmental
1422743,RANDWICK,55,205.4333333,Equipment fault
1424487,SOUTH SYDNEY,704,72,Equipment fault
1845189,NEWCASTLE,84,226.8,Equipment fault
1845428,CANADA BAY,883,77.30316742,Equipment fault
1847219,MARRICKVILLE,109,85.38746177,Third party
1849363,BANKSTOWN,76,83.96666667,Equipment fault
1850960,MARRICKVILLE,53,204.2515723,Equipment fault
1853167,WYONG,62,13,Environmental
1854358,AUBURN,76,294.2,Equipment fault
1856146,MARRICKVILLE,89,268.1033708,Equipment fault
1845568,ASHFIELD,52,186,Equipment fault
1844744,GOSFORD,1302,92.37327189,Equipment fault
1848382,ROCKDALE,1387,62,Environmental
1848440,MOSMAN,75,241.26,Equipment fault
1850023,MAITLAND,60,41.6,Equipment fault
1850190,GOSFORD,692,42.20634921,Equipment fault
1850174,WARRINGAH,132,99.02272727,Environmental
1853599,CESSNOCK,102,25,Environmental
1854405,HURSTVILLE,75,131.4333333,Third party
1854935,PORT STEPHENS,55,303,Third party
1855442,WOOLLAHRA,74,78.87567568,Equipment fault
1856478,GOSFORD,98,61,Environmental
1858385,PITTWATER,580,74.19310345,Equipment fault
1860444,CESSNOCK,80,543,Equipment fault
1860918,SOUTH SYDNEY,145,99.31666667,Environmental
1821891,PORT STEPHENS,51,186.5333333,Environmental
1822420,GOSFORD,62,86,Environmental
1822652,LAKE MACQUARIE,1628,76.17188459,Environmental
1823060,HORNSBY,64,143,Environmental
1823873,SCONE,255,48,Equipment fault
1825877,WYONG,2188,43.69164002,Equipment fault
1828466,KU-RING-GAI,1004,111.7874876,Equipment fault
1829231,CANTERBURY,79,51,Environmental
1832833,GOSFORD,92,203,Equipment fault
1831034,BANKSTOWN,65,240,Environmental
1831299,PITTWATER,539,719.5435993,Third party
1831517,ROCKDALE,70,14.43333333,Environmental
1831687,LAKE MACQUARIE,131,136.7175573,Equipment fault
1831868,WARRINGAH,2185,71.60585277,Environmental
1834709,CANTERBURY,70,60,Environmental
1835167,WYONG,1225,66.84081633,Equipment fault
1836080,SINGLETON,71,6,Operating fault
1836815,MARRICKVILLE,63,67.13333333,Equipment fault
1838557,CANTERBURY,52,205,Equipment fault
1838782,LANE COVE,73,239.15,Equipment fault
1841147,MOSMAN,70,153.7833333,Environmental
1841392,STRATHFIELD,117,85,Equipment fault
1841682,RANDWICK,91,444,Equipment fault
1841867,NORTH SYDNEY,66,305,Environmental
1842063,RANDWICK,51,55,Environmental
1843344,PORT STEPHENS,790,62.54040404,Environmental
1805232,PORT STEPHENS,1614,126,Environmental
1805594,NEWCASTLE,1227,142.9649837,Environmental
1806143,WAVERLEY,64,495,Equipment fault
1806323,MUSWELLBROOK,185,62,Environmental
1807556,RYDE,1167,77.68493151,Equipment fault
1807699,CANTERBURY,62,124.8,Third party
1809483,WOOLLAHRA,53,113,Equipment fault
1809932,SUTHERLAND,1357,171.0869565,Equipment fault
1811682,SUTHERLAND,1073,9,Equipment fault
1812210,SINGLETON,508,83.27165354,Equipment fault
1812797,WYONG,1245,9,Equipment fault
1814542,RANDWICK,69,240.7166667,Equipment fault
1814981,HORNSBY,59,20,Environmental
1815933,SCONE,702,143.968661,Environmental
1815942,WYONG,63,295.7142857,Equipment fault
1817123,LAKE MACQUARIE,1715,95,Environmental
1819693,MAITLAND,626,58.37480064,Environmental
1821572,WYONG,363,136.8296703,Equipment fault
1780212,BANKSTOWN,127,261,Equipment fault
1781930,GOSFORD,20990,87.44978831,Equipment fault
1783317,WAVERLEY,83,1478.2,Equipment fault
1784654,SINGLETON,72,52,Environmental
1785266,MOSMAN,228,459.8166667,Equipment fault
1788477,HORNSBY,1322,52,Environmental
1785191,BANKSTOWN,94,20,Environmental
1786617,MOSMAN,60,1142,Equipment fault
1786920,AUBURN,76,35,Equipment fault
1788146,SUTHERLAND,70,1037,Environmental
1602345,WOOLLAHRA,86,365,Equipment fault
1603440,WYONG,373,40.80160858,Lightning
1604361,HURSTVILLE,1109,107,Environmental
1605267,MUSWELLBROOK,65,27.68181818,Equipment fault
1607113,LANE COVE,113,155.3634218,Environmental
1607463,RANDWICK,64,145,Equipment fault
1608712,SOUTH SYDNEY,80,80.58333333,Environmental
1610826,RYDE,312,62,Environmental
1611967,KU-RING-GAI,86,539,Environmental
1613689,WILLOUGHBY,51,495,Environmental
1614324,HORNSBY,244,94.80327869,Environmental
1616831,LAKE MACQUARIE,70,69,Environmental
1621951,SUTHERLAND,58,185,Environmental
1624492,SINGLETON,132,51,Environmental
1624671,DRUMMOYNE,1838,106.9249592,Equipment fault
1624871,AUBURN,335,315,Operating fault
1562451,NORTH SYDNEY,736,116.4565217,Equipment fault
1562588,GOSFORD,66,138.5,Environmental
1562606,SUTHERLAND,513,67,Environmental
1565259,PORT STEPHENS,103,139,Equipment fault
1574489,RANDWICK,59,203,Environmental
1578537,WOOLLAHRA,261,171,Equipment fault
1580545,SUTHERLAND,60,160,Equipment fault
1541925,KU-RING-GAI,59,49.7920904,Environmental
1545719,SUTHERLAND,633,94.85781991,Equipment fault
1552225,CESSNOCK,112,440,Environmental
1553350,PORT STEPHENS,85,94,Environmental
1553410,WARRINGAH,1442,68.41666667,Environmental
1553505,RANDWICK,1330,86.78211871,Equipment fault
1858390,AUBURN,461,94.19522777,Equipment fault
1860574,ROCKDALE,944,96,Equipment fault
1822395,WARRINGAH,99,495,Environmental
1823150,SUTHERLAND,466,36,Environmental
1823305,WOOLLAHRA,80,45,Environmental
1823542,SOUTH SYDNEY,95,70.98333333,Environmental
1823612,SUTHERLAND,1994,83.25851703,Equipment fault
1824080,BANKSTOWN,1583,74.51954603,Equipment fault
1827019,MANLY,1499,181.6344874,Equipment fault
1827239,WYONG,1365,96,Equipment fault
1827306,STRATHFIELD,96,633.4227431,Equipment fault
1831486,WILLOUGHBY,88,68,Environmental
1832258,BOTANY,64,164,Environmental
1832440,RANDWICK,161,279.7933128,Equipment fault
1834067,PITTWATER,4760,156.9282116,Lightning
1834746,PORT STEPHENS,1616,94.61138614,Environmental
1835197,SUTHERLAND,95,526.1192982,Third party
1837968,RANDWICK,145,132.7666667,Environmental
1838811,WYONG,2020,101.2013855,Equipment fault
1840651,WAVERLEY,198,344,Equipment fault
1843455,RANDWICK,74,99.56666667,Environmental
1804768,PITTWATER,4761,10,Environmental
1810097,HURSTVILLE,838,93,Equipment fault
1811922,HORNSBY,80,70,Environmental
1812408,RANDWICK,51,320.8833333,Environmental
1812445,MARRICKVILLE,110,358,Environmental
1812454,NEWCASTLE,1818,184.8376303,Equipment fault
1813329,SUTHERLAND,81,114.05,Environmental
1816204,ASHFIELD,3923,47.55142566,Equipment fault
1816917,RANDWICK,112,83.98333333,Environmental
1818063,HORNSBY,2083,32.78156505,Equipment fault
1819165,LAKE MACQUARIE,2739,111.6546185,Lightning
1819645,GOSFORD,852,106,Environmental
1820189,SYDNEY,662,23.25075529,Equipment fault
1820746,WYONG,243,235.6885246,Equipment fault
1821214,BANKSTOWN,58,77,Environmental
1821495,WARRINGAH,58,85,Equipment fault
1781403,WOOLLAHRA,74,46.48333333,Equipment fault
1781764,HURSTVILLE,3516,113.5756803,Equipment fault
1782247,GOSFORD,168,367,Environmental
1782722,WAVERLEY,158,86.88333333,Environmental
1783958,PITTWATER,55,13.38333333,Equipment fault
1785565,MARRICKVILLE,95,86.35,Environmental
1787761,LAKE MACQUARIE,103,202,Equipment fault
1787978,CANTERBURY,211,95,Equipment fault
